id,revenue
4260,213259449.25208044
4261,1945034.2786377694
4262,823747.3958181726
4263,2420968.4595101355
4264,448556737.6030067
4265,7547273.788550857
4266,2919336.7144931043
4267,8558952.759906609
4268,13693603.115595324
4269,3665145.1398284114
4270,390611543.6978366
4271,52798858.23234061
4272,744219.78475236
4273,28651168.589768823
4274,14148550.051864043
4275,1134266.5197436768
4276,5109126.045102573
4277,53523784.53404139
4278,4249309.69753214
4279,14377573.563024292
4280,326430.35985065025
4281,1087414.1779506593
4282,49472940.6564479
4283,194501.85733053446
4284,4876597.979986429
4285,22989.364664153483
4286,326455766.63532424
4287,23357918.743132308
4288,34774860.47660285
4289,35108548.19598772
4290,18113439.077576052
4291,4659301.7050950695
4292,2302979.077210696
4293,7768843.089728913
4294,92414735.47770174
4295,120507449.97454467
4296,9935123.921145698
4297,5326246.863383719
4298,1052109.9516688774
4299,2003679.218055841
4300,26713429.151309073
4301,2171282.7126755407
4302,2539744.8491266565
4303,3062092.7269555484
4304,10390444.932898039
4305,20613670.93644011
4306,8787854.15150904
4307,96334.62207540985
4308,123079.5107438788
4309,24139568.00344555
4310,887895.2785558901
4311,770419.2827341986
4312,39469905.414213374
4313,108964894.11380158
4314,5485905.160293854
4315,179438208.027269
4316,249008850.4559228
4317,741847.8785805248
4318,14773080.726288803
4319,479047.229562625
4320,2043178.0854228346
4321,65876686.54481947
4322,4248034.138627961
4323,4609995.325655252
4324,4948301.202443422
4325,4010978.563701676
4326,4941868.72830513
4327,35081765.12644367
4328,3016833.9922599345
4329,64157.21538145269
4330,296624937.30210644
4331,33416035.861203548
4332,56797991.69415829
4333,1745194.624565416
4334,51450194.45723026
4335,114811198.65230113
4336,19919511.94851269
4337,429403.5344339181
4338,138826907.93194562
4339,58783455.727405846
4340,3100966.2586713014
4341,6459981.7681570295
4342,8813547.506271714
4343,29905954.1353639
4344,1679961.050286023
4345,3243258.078787283
4346,23045014.362000275
4347,46910763.37795242
4348,271494.3938352286
4349,217783520.11603695
4350,989379.1774176477
4351,74131688.1657018
4352,432379.65742823604
4353,105107398.7276904
4354,6925359.543512208
4355,6650815.38168569
4356,407438.5690674805
4357,20642273.696630493
4358,741524.8834184333
4359,17528607.75463243
4360,51952980.37952553
4361,79008692.78943543
4362,4399595.709432911
4363,51040056.981852666
4364,31234622.3085742
4365,474483.12851433904
4366,6332533.296037561
4367,19509994.327072866
4368,47555713.496952474
4369,7907841.159960643
4370,109275819.75055999
4371,10739492.32214707
4372,16524629.344397446
4373,4190814.4779924112
4374,16719777.402995817
4375,3404097.929725938
4376,81075.36810490604
4377,3239789.9173145774
4378,21961030.398616925
4379,51557707.11596684
4380,84573663.99075054
4381,57020840.32827981
4382,348451841.32250875
4383,185189082.72817838
4384,49290406.7052401
4385,246939.29325754367
4386,78733744.0221391
4387,57528261.57299514
4388,24947393.02097849
4389,265268463.61990583
4390,541974.4893212086
4391,495015.24162370124
4392,66967933.53611401
4393,15678311.660270091
4394,19321117.622782025
4395,5883563.960911788
4396,44790352.90978762
4397,24994083.897693943
4398,111110655.1756439
4399,214338.82964799006
4400,2983808.8974147574
4401,2953722.6127823237
4402,1813203.403792597
4403,11409329.948666366
4404,25819691.60093608
4405,13653069.98931281
4406,1370697.4915402879
4407,1749998.6044917493
4408,252673.42196135005
4409,1854910.8450519252
4410,4295796.68572941
4411,6963760.102708627
4412,63037612.3564384
4413,76102413.99936074
4414,3738739.201929266
4415,4647593.769441687
4416,334205.4488348485
4417,91856694.88017412
4418,162407.9767704948
4419,24736582.344334867
4420,247882247.3068836
4421,1579077.5112119946
4422,2247194.5712731043
4423,2983783.0950156287
4424,90900.27582964725
4425,2804690.527284623
4426,3912250.8839640254
4427,38216896.1878197
4428,758152.5118752876
4429,989079.9856126397
4430,154454.84882208175
4431,40423.82408097169
4432,140259097.06746954
4433,265781851.76589796
4434,378747447.20374274
4435,15255999.137859538
4436,23513963.46575688
4437,966954.0480192713
4438,1332685.8836343999
4439,7717748.957816124
4440,382004.52722438076
4441,25860232.694744524
4442,894677.1141544133
4443,96171.4028939284
4444,2042224.7671816272
4445,4228642.201098627
4446,1201549.7197033665
4447,125246904.01494282
4448,2283387.411436183
4449,4262186.426955578
4450,102153804.8145871
4451,307697087.0516631
4452,17961246.59994324
4453,1008620.7405158073
4454,586527.4099223369
4455,751689.372557463
4456,45962785.38569686
4457,4543427.696431588
4458,9647272.271222292
4459,91332797.0297523
4460,4605474.800830799
4461,71435912.7547018
4462,28481339.97145417
4463,2625427.5802334775
4464,66398489.89906556
4465,3833992.1704135225
4466,505985.1144527285
4467,11879999.89489135
4468,570895.9066664964
4469,9544775.064466903
4470,33641038.96924538
4471,89642.272395013
4472,124636579.43371327
4473,6818731.982202746
4474,1092558.511881078
4475,2252717.932656081
4476,45262.56272696636
4477,2811965.5322779533
4478,7283388.619138932
4479,574593.440920882
4480,36802849.133607104
4481,3712886.646228752
4482,2255139.56787256
4483,2389002.7397723556
4484,156562.53586145453
4485,53505666.65991021
4486,16143939.098008614
4487,7867667.258652327
4488,64998002.22485631
4489,15542001.07613043
4490,682198.4375903307
4491,70479392.38642275
4492,10466243.956020925
4493,508175.05140339816
4494,12665018.358443549
4495,13523807.054393483
4496,34331273.78824429
4497,3906434.049192314
4498,26899623.483091153
4499,499411.7970372649
4500,115042673.69872397
4501,100931264.19551596
4502,16995982.570757933
4503,223529822.31196904
4504,5097060.266911534
4505,166214.8998622503
4506,63339000.63967576
4507,2827609.0583777023
4508,783775.1866287998
4509,2643889.872439165
4510,5146453.33086549
4511,104018502.9416361
4512,26320.94408510913
4513,53258871.815305635
4514,4097807.1085931254
4515,277164150.96102476
4516,2709369.459367713
4517,6494519.532729704
4518,222320783.68065214
4519,46635175.31250234
4520,2638116.0870181355
4521,15129835.006058017
4522,23214406.31706539
4523,7430325.742445542
4524,1566265.564615988
4525,2770938.6160976514
4526,796159.3714066943
4527,27738022.947137613
4528,3113391.4833892765
4529,1476928.8198977164
4530,4542407.284969825
4531,4826560.205827676
4532,4801134.266576995
4533,37466760.713571236
4534,3145902.4142794893
4535,77537871.5525696
4536,5354354.157576974
4537,3642534.9781353395
4538,12165463.652695533
4539,187830.24789950647
4540,75595640.56193565
4541,8696254.790041106
4542,30766013.084768824
4543,14361376.957059206
4544,5438553.862586256
4545,628895.2687265886
4546,443174.20967049676
4547,5052082.431453958
4548,566416.8185663032
4549,1082485.4141540045
4550,16877654.61889844
4551,879237587.5543034
4552,52371690.28180599
4553,1473459.7398027577
4554,290771215.72342265
4555,131509.55169247848
4556,41275313.32966202
4557,12473732.386100505
4558,1705936.5925003404
4559,17269308.3090776
4560,72124066.43499716
4561,20217915.46726177
4562,1982197.2978299598
4563,83995786.5463424
4564,183355.59267798864
4565,325730.8364891616
4566,2430595.604676986
4567,42816894.590136096
4568,12755649.757746939
4569,1334920.4895998647
4570,3494742.6753374413
4571,1829433.5497362444
4572,17124265.871654913
4573,15563959.102573255
4574,37036.698566942054
4575,631912.2374580299
4576,3477722.1436281097
4577,1916346.9767714718
4578,20896842.14949228
4579,1767460.9935532473
4580,69486771.17398788
4581,1889307.7881337097
4582,41215869.61659592
4583,192646435.7997899
4584,2107242.7978479536
4585,135351292.60936314
4586,1170360.4606056227
4587,2496965.8516643136
4588,98906284.26219343
4589,1643645.8448446945
4590,977107567.8479215
4591,28947935.38864165
4592,1443864.74477843
4593,106169.9830430555
4594,10041938.489290005
4595,512947285.0702305
4596,294205887.5478538
4597,7681542.545491835
4598,23442328.832933147
4599,11186427.27381601
4600,1512565.4545787796
4601,15679138.911298262
4602,13739889.332605116
4603,15369863.565306515
4604,52556863.13986215
4605,316252609.5589407
4606,83904860.8147212
4607,14171260.316239586
4608,595152.7255305207
4609,17643675.092228252
4610,107715333.24869087
4611,7886324.912414835
4612,10696649.868508318
4613,17189630.31495873
4614,6044455.917882762
4615,5527499.00308786
4616,269899.01742750633
4617,19276338.3293948
4618,70143.38686933382
4619,3254633.7573471516
4620,443539.83478018997
4621,154577399.55923066
4622,5073947.139474962
4623,9931776.423371606
4624,577464.8140077152
4625,7035860.61516313
4626,3480674.4704554295
4627,15941541.427782854
4628,2749455.8476247885
4629,511244.68303008546
4630,3965170.8172167037
4631,5692050.28467054
4632,2812543.5382980877
4633,1186482.7973868574
4634,237748.240099099
4635,75542.85353575986
4636,104181192.73899095
4637,2399985.3904969357
4638,3998881.6005644165
4639,127198.30891657315
4640,36351694.62412965
4641,3592359.656851963
4642,9037722.39542366
4643,59964550.82750708
4644,1101380.4153568964
4645,99606.65407337695
4646,843635971.1434765
4647,742148.9476652509
4648,1487784.637105371
4649,93584948.51667434
4650,89001562.33196701
4651,20947144.201700937
4652,465134013.75780636
4653,109546.76019827995
4654,26924391.338003103
4655,30199528.59572306
4656,4422778.862970934
4657,1128129.825059687
4658,9811186.6848012
4659,476541.82717804523
4660,1555413.6921314802
4661,3248158.655531233
4662,4069295.1621841923
4663,16378813.585697217
4664,2162460.2455323567
4665,20723528.47246041
4666,4016854.205869931
4667,96206309.31459196
4668,1235698.5059451214
4669,2208861.5449966146
4670,9782415.304403776
4671,1549652.1295288638
4672,512420.8584002715
4673,4248027.284740118
4674,2468675.865511454
4675,3141141.9431722807
4676,8010775.566852913
4677,77554.82692863456
4678,3151440.9929107944
4679,108670.34683002821
4680,109489.0423186425
4681,7224112.677182063
4682,7694814.11053624
4683,1597192.1974091446
4684,2291816.122725411
4685,18761152.324003123
4686,2271693.4604185834
4687,5103758.277427635
4688,65648073.104806736
4689,3109134.023593009
4690,6730120.440348554
4691,5822506.492978179
4692,7495165.178575868
4693,389102.31392683316
4694,1578833.8784822566
4695,17992044.079241347
4696,17129854.819134034
4697,66380112.81999694
4698,2213420.193777262
4699,2087541.6019323966
4700,99969844.6668978
4701,154596558.3672925
4702,3099307.313703038
4703,5248312.23553249
4704,63394119.17245769
4705,28794964.768473145
4706,20535704.42362324
4707,1306589.1931948084
4708,11573120.269459318
4709,406659.28405462875
4710,212459878.47600934
4711,3177022.348709281
4712,1272864.5543586994
4713,252033271.19007617
4714,1193962.6489845586
4715,141936.9781015688
4716,378488.5931153416
4717,3015851.94522892
4718,6063379.745896024
4719,66836914.57339062
4720,846337.880445638
4721,2385172.5740029057
4722,60643854.55268722
4723,1167869.9413523336
4724,113593942.30033113
4725,13815091.550573276
4726,5744103.99158714
4727,12704132.19289265
4728,7785293.286454788
4729,55576651.37397905
4730,165032.9150268766
4731,20354859.196902037
4732,178560180.4224016
4733,96367.09834160998
4734,155002492.5876757
4735,7002786.103925042
4736,6132786.187448004
4737,64141585.01563311
4738,834943.9229095792
4739,53727498.24437538
4740,438214044.7565479
4741,261150.9348551971
4742,158210773.34748
4743,129760.85869159104
4744,750781.8457890245
4745,242590191.21671665
4746,25046456.564206105
4747,12475822.816261392
4748,79204815.62316883
4749,507942.0591023865
4750,3731193.3275449737
4751,22509925.265814193
4752,1840274.1755649194
4753,6018680.72410684
4754,706142310.5276246
4755,6226898.012044622
4756,45488123.01028086
4757,100732980.42842807
4758,71079625.9347688
4759,152755977.09246984
4760,621554.1727381855
4761,8782667.59590115
4762,3013887.4216795075
4763,983977.940336626
4764,423043200.8781983
4765,12475469.587651698
4766,87546060.21184014
4767,17020800.29300257
4768,98548372.28880888
4769,9139078.796207622
4770,53610359.38630674
4771,13820251.22049599
4772,4172377.639495267
4773,15245111.135515684
4774,5041307.631606915
4775,1200431.5685214328
4776,622414.9151089252
4777,107858470.72692648
4778,32376419.81319342
4779,133514.24764826687
4780,49075243.59655056
4781,235470.0362257619
4782,8288316.425621576
4783,7439544.694984183
4784,9890143.49158691
4785,22818128.332063965
4786,54777471.2221278
4787,39245689.47736032
4788,9267945.399106698
4789,2808866.0983418836
4790,35756771.97339378
4791,951275.4024360351
4792,1139499.8795845243
4793,3894384.06986178
4794,453725.67297079874
4795,2836220.931088856
4796,3839524.7886202014
4797,733349941.0212235
4798,46494002.05141223
4799,10925322.881809277
4800,17538424.689594258
4801,564857.8979229974
4802,27219809.812323306
4803,1195876.1492060365
4804,1752368.2283730744
4805,144885.42420764166
4806,1717069.5870152619
4807,142083.5371488628
4808,993721.5920059689
4809,106409840.10184155
4810,279597.47948549624
4811,1977520.1711349816
4812,143091244.36412305
4813,81093437.26392591
4814,4389639.886649186
4815,19983982.025842223
4816,14457280.917150376
4817,5560463.3558036005
4818,14211440.463965906
4819,1710726.5230386087
4820,44907322.189956255
4821,613135.7163075936
4822,36239.938394381505
4823,964078.7144027046
4824,44930715.61117337
4825,22635756.924354695
4826,4047184.1987464423
4827,53100809.15762928
4828,9750275.536735076
4829,20534781.87051708
4830,6649949.94574034
4831,48469790.82323886
4832,3475699.239200258
4833,2463383.1734404964
4834,1269340.6078430472
4835,45138115.27537965
4836,2976596.1482951436
4837,360643129.5531782
4838,9039552.359516257
4839,211481.75345585417
4840,505193424.0540665
4841,109916.98513883406
4842,9587678.197940823
4843,82317595.35212523
4844,679950.8907284756
4845,14700818.423216993
4846,1505451.2902380987
4847,467810579.10747415
4848,21466591.380982358
4849,271029942.2915562
4850,13210674.526891552
4851,77267.37772711481
4852,2244959.9404180204
4853,16375833.14744353
4854,15810928.307299886
4855,52249539.11382941
4856,9339158.14900951
4857,32377615.22153121
4858,7790406.067282657
4859,281589.6218353875
4860,253482566.43520942
4861,85730586.35441056
4862,124782186.5451326
4863,134464255.94235057
4864,44601321.1242221
4865,24952532.240706142
4866,4895586.908709368
4867,75335842.31303206
4868,1421567.7646593745
4869,1001846.4350357
4870,3493324.416702971
4871,11453370.351508325
4872,2785915.4165955493
4873,4329376.642944201
4874,73643400.87612681
4875,4104858.6539798244
4876,20859175.58187273
4877,55008510.88280349
4878,3365948.7625712566
4879,12469140.367741212
4880,13079747.28984816
4881,2388249.8572866004
4882,7608340.677103229
4883,43439588.932676405
4884,60159237.03563308
4885,6782213.7393323425
4886,11435486.955242522
4887,1885860.225033307
4888,4227648.9237321
4889,1952100.7122247836
4890,67977970.23556247
4891,75310.59752440668
4892,1549073.7322104115
4893,73023983.1255954
4894,5782502.826942051
4895,2125856.7556432374
4896,13314752.040325036
4897,2057012.9811621855
4898,104926934.19186032
4899,85014886.14938134
4900,192286906.2956406
4901,31236894.796679724
4902,655364.088593323
4903,263172.039393833
4904,131146164.65239695
4905,4351470.447882684
4906,83159.85388569829
4907,822046559.7709323
4908,6772186.558699928
4909,38651087.52578875
4910,49030893.47886017
4911,13078568.564339686
4912,53756255.85986592
4913,5992054.095022502
4914,43221486.332894966
4915,50853133.41375655
4916,10326079.730731132
4917,3138318.3529689573
4918,156476100.70119947
4919,29633388.264192477
4920,19542336.33440711
4921,70934508.2003379
4922,5549656.511074377
4923,2292334.8952877945
4924,59884147.725728184
4925,95337952.69702306
4926,175689.32347665215
4927,26952555.642457232
4928,6106073.5010666605
4929,3923874.9616470146
4930,4346110.46649266
4931,10397074.653339017
4932,2009996.6957604985
4933,47353585.516990244
4934,1036065.7159788867
4935,399189439.29720366
4936,1887985.8370056748
4937,382022.56748434965
4938,9259324.760978
4939,441707.1136069777
4940,231250.61241676574
4941,12571713.132325692
4942,912546.6430396762
4943,38831808.21311201
4944,44277989.98914377
4945,349070.94059951947
4946,3516018.167341888
4947,1259014.7799303683
4948,1869346.3138733972
4949,4622877.108477089
4950,39753086.00781079
4951,19621147.82614736
4952,8601624.366697455
4953,79787327.43928397
4954,14279673.555957705
4955,1291356.467201152
4956,1891947.072996049
4957,36526913.28926615
4958,9885308.754764242
4959,12948657.828845138
4960,5035101.93914679
4961,88299289.9516414
4962,8851447.30917401
4963,8955514.346400341
4964,5761514.71377419
4965,2799190.025407443
4966,3358023.9469969124
4967,37038832.91209427
4968,11683988.789741304
4969,99266.79186214361
4970,302299.71829666564
4971,62592768.399513766
4972,8688146.382575125
4973,478887.8926574993
4974,67676224.92183453
4975,5700599.156511058
4976,596551.6810903756
4977,58770557.76672188
4978,667097.1753454899
4979,1774385.4357272184
4980,3025098.3287505237
4981,1767021.0494574995
4982,54419263.30850933
4983,545203.6595342632
4984,44631683.4263881
4985,181011128.66999665
4986,2193043.3399208607
4987,1271315.099486177
4988,1247537.854519519
4989,20545888.423238408
4990,162130.36605229165
4991,5049419.030479905
4992,93049785.6147091
4993,2048893.9240372682
4994,66205432.61972408
4995,168704.12375066226
4996,5730807.201156758
4997,21732472.81076938
4998,3727751.637933762
4999,49515453.878060296
5000,123862662.83663452
5001,376923461.83707607
5002,119804959.30668478
5003,33590545.2391248
5004,12955674.630432602
5005,17635104.296612713
5006,209661941.9967557
5007,58748095.455923684
5008,308874618.2642773
5009,21879551.14420285
5010,2727599.2392705176
5011,2564179.067430858
5012,34026660.66711097
5013,8401781.301181203
5014,44922132.908573784
5015,4757144.622152831
5016,84117412.35621928
5017,4852160.244342514
5018,17271754.691418685
5019,22157479.08917824
5020,3632025.5854610926
5021,83413.54766249249
5022,27901526.581697155
5023,2947566.074970459
5024,50045685.59330723
5025,310778.67554361094
5026,87727496.13671222
5027,39250819.889025904
5028,25854263.653223522
5029,7507506.209321838
5030,17640356.827538103
5031,2174044.613624145
5032,86112968.98448268
5033,2820903.536423532
5034,3814952.6289281975
5035,1680235.1002000384
5036,5730086.317674522
5037,17695016.498323865
5038,399546720.9091737
5039,605511.9793245426
5040,16106469.641088663
5041,13686675.5706882
5042,11195627.693252247
5043,6039242.29060576
5044,187258418.9602433
5045,3913352.1484804265
5046,1737416.0636284186
5047,758771.4787571199
5048,1169242.9906164075
5049,44459449.55514174
5050,535942.0315107339
5051,256097904.56988296
5052,116486856.73363797
5053,12293053.702739889
5054,50486123.81253638
5055,8975821.108759867
5056,12919049.660174437
5057,6351623.737891324
5058,2594342.3614936303
5059,10196612.771282692
5060,62050751.821002685
5061,30048949.249979064
5062,233199.13984892436
5063,105279.31972703082
5064,48268467.67282283
5065,2121279.161022806
5066,6602667.141807049
5067,26973334.147020683
5068,8286266.097023047
5069,51482370.31215739
5070,5918288.484583709
5071,49002262.52726439
5072,72219363.92749801
5073,7721521.006152269
5074,4121128.65196007
5075,954364.8819167381
5076,22227536.756642893
5077,148430939.23810634
5078,7876590.7443445865
5079,2470190.783023544
5080,65190271.29542541
5081,14410502.198407713
5082,11619590.19610204
5083,1587546.5958001132
5084,6085022.662817225
5085,732105.1263919532
5086,6101837.987358174
5087,4083296.046194815
5088,2881640.6626249603
5089,1669121.2108447985
5090,6254167.865380822
5091,2956050.531793141
5092,20282764.649260294
5093,23170408.198841613
5094,31676414.949040297
5095,72142525.4577086
5096,37108003.921126686
5097,427027.21539629204
5098,1706091.440685598
5099,2819368.257786094
5100,615941.906284018
5101,413099.03493498795
5102,2220758.0690197963
5103,531622.711648838
5104,43579450.59779422
5105,1520163.7908766714
5106,2566088.1307801474
5107,667359.1010420796
5108,29661298.314640235
5109,213135.79712285328
5110,34796645.94439068
5111,27554128.45411197
5112,7474482.834169669
5113,111324.83554837355
5114,10696440.453559889
5115,2509969.0462979935
5116,5004616.758039231
5117,125811431.10283493
5118,23749464.427860346
5119,50405.102529527845
5120,163312.40253868792
5121,69862192.53420702
5122,19037127.45600708
5123,4866808.762587611
5124,1455248.27853577
5125,28309580.26680289
5126,6675122.0954378685
5127,9380469.710343534
5128,54374.93860303757
5129,1388973.3926518173
5130,39403607.71630188
5131,15678623.396242792
5132,29773168.959603198
5133,68684877.14862433
5134,122353691.35814354
5135,117097135.49474785
5136,1389614.6042011664
5137,62171708.19225078
5138,10657335.499298476
5139,115576798.4020063
5140,67855696.19219512
5141,23097222.444560334
5142,118255916.54067634
5143,83039714.54122016
5144,40109295.808824524
5145,8526029.491527142
5146,4244836.532460614
5147,5987632.00992161
5148,43799867.26591304
5149,355262.611659953
5150,575153380.8194926
5151,340842883.9294601
5152,62018834.03510387
5153,903053.8155141189
5154,22065562.99068658
5155,509196.4674173971
5156,485824425.3494377
5157,3773570.8576798984
5158,2034030.556652908
5159,90354164.38542214
5160,14309250.871550554
5161,2046455.774496681
5162,55794927.694541946
5163,157109186.0800527
5164,299515.676999982
5165,66391772.9078114
5166,96398151.89958829
5167,4735602.176406195
5168,4583765.959008017
5169,13754300.355428996
5170,20055817.80991313
5171,37167801.018986076
5172,3347322.2646116377
5173,46576484.83679187
5174,80251319.9183093
5175,545487.6792914734
5176,4426028.361718638
5177,94699010.97064279
5178,283784226.37094593
5179,352468.95253057487
5180,24872760.9812696
5181,613271.5261191116
5182,26003339.4070261
5183,434013.4145933966
5184,13688353.774580082
5185,6900595.224282305
5186,1526083.7963422413
5187,747139.0166009036
5188,839583.2838553127
5189,13502781.906753905
5190,253791393.89990616
5191,17011116.642268322
5192,43604669.42214971
5193,111953246.94129898
5194,56797389.28270612
5195,98879425.13647272
5196,31817145.180640917
5197,22326671.445154622
5198,3826684.354589398
5199,14345234.562360026
5200,4563432.8277149415
5201,13065206.374736287
5202,570629.8986761029
5203,715092.8747858484
5204,93375.81158129913
5205,807266.5924832114
5206,12599980.392623616
5207,698468.4646869778
5208,3075712.2214651057
5209,84721133.96197228
5210,24848468.753293466
5211,2669603.3949237745
5212,3539580.8791072574
5213,91896874.33258009
5214,27341.786920298622
5215,17082133.49190858
5216,16110420.594858702
5217,1079483.6785780045
5218,4274834.215140752
5219,3963832.6648164396
5220,34920062.3652161
5221,867093.7637085678
5222,5308857.625171559
5223,41610484.48995826
5224,117098.29877191751
5225,536639.3122841155
5226,16132874.07018256
5227,2409680.509555068
5228,11611632.383285016
5229,178372581.41158754
5230,13458230.901264062
5231,2338817.502971614
5232,397068.99294145737
5233,1468195.182231905
5234,96330174.57264633
5235,18043030.591844104
5236,126727861.28266874
5237,93646258.357345
5238,3198411.149283004
5239,39182155.399692796
5240,106332109.4961523
5241,15120823.118287055
5242,10193492.889194516
5243,2609576.177549736
5244,65425849.59452461
5245,1502710.9747064854
5246,8110216.953373209
5247,59658647.133752026
5248,275674.18954142556
5249,24916133.578104477
5250,152391679.28047547
5251,8253050.363367015
5252,98940.07952492431
5253,513680.57200309134
5254,77724.36116849279
5255,99125162.25045078
5256,6003216.559982587
5257,905919.9527238815
5258,477092.35640287714
5259,51760157.82248791
5260,616481.1912032671
5261,22114262.976570055
5262,4049646.505789335
5263,10268302.144516682
5264,2274162.385567161
5265,3869788.0049277223
5266,30817369.844589394
5267,316981.5225239326
5268,6351844.7527318215
5269,20718143.681042295
5270,24506947.29445773
5271,16778066.576275907
5272,50844977.27450203
5273,209284.57121707598
5274,16379709.703241363
5275,9697633.91525697
5276,7632000.250407101
5277,790809.0152595842
5278,7589145.979793424
5279,9008722.011364903
5280,1084689.6263630597
5281,6479737.7408367535
5282,26854102.184070792
5283,2575688.7827937086
5284,5545728.333250051
5285,125733644.89788866
5286,5864630.464365627
5287,3355746.993771492
5288,597693.2094741804
5289,34821517.92330008
5290,100618198.05190173
5291,64754426.999827705
5292,57087114.17864981
5293,162786309.57078862
5294,172001.16364760904
5295,498928782.55001813
5296,3251003.911984611
5297,66270157.90039653
5298,67041327.85477434
5299,3275472.216930452
5300,2154967.8961063297
5301,4456743.1190053495
5302,69536799.47362658
5303,798724.7368116692
5304,3835639.212903457
5305,1177943.7760880545
5306,39242744.34772006
5307,202472520.65133688
5308,128756.76869998487
5309,502626.64286440524
5310,57878057.14926109
5311,5136715.733234225
5312,43604936.457923196
5313,286461585.4391609
5314,26834189.7363934
5315,1443290.82557107
5316,9724561.360970527
5317,11644425.971311724
5318,2798520.8137145774
5319,4321317.531159344
5320,17761195.930858456
5321,14964901.207622869
5322,312764.96979409823
5323,66064047.501038834
5324,8806209.899467135
5325,4054512.559217119
5326,6752081.8255565185
5327,46891438.25407093
5328,2369444.4331123508
5329,1231581.6191171764
5330,123674370.82112266
5331,1734201.4878643448
5332,1106494.4505723442
5333,24061400.774961885
5334,7437393.27520802
5335,812662.1270766753
5336,3788325.3580640545
5337,187652.63965406845
5338,12807314.305031735
5339,9132662.392857475
5340,1511363.686528018
5341,101089913.38441147
5342,146480433.9219618
5343,7148636.0231637815
5344,50964225.75967153
5345,195453.4419075033
5346,54546804.51449194
5347,227308.06705446535
5348,8350253.61655761
5349,1420482.5063293884
5350,15677.000642629417
5351,139533173.29740927
5352,1009802.5046282914
5353,38155693.66080423
5354,85360790.685305655
5355,74637559.05223311
5356,14644864.684087941
5357,1455321.9564809636
5358,24596860.07610114
5359,10021650.616057325
5360,119660175.98523404
5361,1285100.4365874985
5362,725632.8070806871
5363,10772465.765045663
5364,1521537.109085588
5365,20420230.192813065
5366,130340892.65339418
5367,53426745.30384686
5368,7543020.86637215
5369,262466951.15460002
5370,16128284.548414549
5371,31668843.56941708
5372,163398701.02177516
5373,11876211.988417491
5374,71325665.72698483
5375,116811054.59742053
5376,119771460.57651243
5377,14821002.813221222
5378,101149.21779646778
5379,3720041.6893351707
5380,44083654.4505698
5381,99169853.87427354
5382,55859997.27720407
5383,28003.35977812756
5384,293070906.89832556
5385,52124016.1930055
5386,9166707.678445121
5387,799638.6807173691
5388,249266730.6174445
5389,2046240.8436807806
5390,84415.39085552764
5391,34765271.36370036
5392,393037.14872861997
5393,1474034.7433829603
5394,33573377.03522338
5395,4690897.030118414
5396,27446590.519027837
5397,1306852.4604581846
5398,7154756.799833375
5399,155187.73205996444
5400,1651203.1083794425
5401,24171138.60385679
5402,33773514.13512782
5403,9336929.029249383
5404,1011767.5071103087
5405,34563325.769510575
5406,1960947.5546023648
5407,170391260.77874103
5408,539633990.5547383
5409,121060585.06020819
5410,1857389.792802993
5411,14463944.866196988
5412,74984.6020468918
5413,755885.1602053796
5414,96655742.57638383
5415,65410854.048276976
5416,10591621.496200852
5417,87201232.90750012
5418,227718.6834754006
5419,708040.1063953028
5420,4741930.630857363
5421,29317590.149479937
5422,102743613.26513082
5423,152304663.66215873
5424,133283364.36633487
5425,2320628.546072753
5426,24507683.269750334
5427,1037526.2818799587
5428,1969196.4716593986
5429,42545403.827887855
5430,110035459.10587911
5431,10744942.36433514
5432,123170953.01946458
5433,34442032.708180055
5434,39233430.955497764
5435,4293514.025914529
5436,5136026.953409526
5437,25794442.915269747
5438,1869109.7554681078
5439,367731.2866064406
5440,89832658.57985944
5441,1134138.4184312527
5442,77079376.26973562
5443,74340642.32422608
5444,61090600.204082884
5445,46621826.08419055
5446,105214153.03151618
5447,864127.837126427
5448,9930126.42810487
5449,93349179.03695147
5450,2719662.3317001206
5451,12579701.118111694
5452,1239313.0986849233
5453,180857002.922458
5454,69718503.03088336
5455,18414955.21443784
5456,4522754.649641199
5457,56817919.17203937
5458,2619206.006605782
5459,7097819.200989774
5460,753869.2815815932
5461,124230.70590592586
5462,98679.49728102973
5463,551701134.7120013
5464,414424.9819349028
5465,4428133.179460291
5466,21832254.61583568
5467,19426540.383795105
5468,84028566.07962759
5469,304625.8351658461
5470,270606133.72632694
5471,72073860.0012045
5472,62293250.841857456
5473,8213597.840002572
5474,11970993.624658495
5475,10208862.174820544
5476,2708189.069651084
5477,3253926.2289463156
5478,71468683.23376329
5479,69628237.84189361
5480,4620405.173592854
5481,3198081.9406321445
5482,20025332.232106533
5483,5654919.457077206
5484,232406494.3465492
5485,1230584.2724661327
5486,2399002.0451388336
5487,563750842.120249
5488,34709605.43946094
5489,18784791.95613505
5490,1135646.9908863793
5491,7398075.802045511
5492,9373916.105904926
5493,4293617.802807366
5494,177377.02431643303
5495,11003616.278329812
5496,9231507.014002508
5497,19269278.5474832
5498,292063.74304823176
5499,63725071.55720976
5500,6171840.864674684
5501,2478525.790275741
5502,918428.8976047093
5503,1446573.2486978744
5504,10820828.782648088
5505,782719.584311878
5506,172299909.82511756
5507,12477302.854481718
5508,78627614.54789294
5509,124289280.74992925
5510,9756540.806737259
5511,1281680.5245429627
5512,56728613.4829614
5513,473054.0382992609
5514,17446379.119170986
5515,1594910.4254135056
